,index,Unnamed: 0,sentence_id,words,labels
2147,2147,14272,4119,Wanka pampa,B-LOC
2148,2148,15425,4739,Casas,I-PER
2149,2149,10771,2373,.,O
2150,2150,15242,4672,Anastasio,B-PER
2151,2151,17273,5363,de,I-LOC
2152,2152,4202,929,karum,O
2153,2153,15696,4843,IV,I-PER
2154,2154,5102,1115,Tawa ntin suyu man,B-ORG
2155,2155,5057,1107,Ollanta,B-PER
2156,2156,17354,5381,Willa,B-LOC
2157,2157,4757,1045,kamachiy,I-ORG
2158,2158,2237,494,del,O
2159,2159,11584,2661,suyu,I-LOC
2160,2160,5412,1189,Zacateca s,B-ORG
2161,2161,9018,1989,.,O
2162,2162,3249,722,John,B-PER
2163,2163,4382,969,pruwinsya,I-LOC
2164,2164,3699,825,Fe,I-LOC
2165,2165,16361,5069,Schiaffino,I-PER
2166,2166,14367,4178,Luma,B-LOC
2167,2167,269,65,Rosa,I-PER
2168,2168,5170,1133,Müller,I-PER
2169,2169,2448,541,',O
2170,2170,9099,2008,Miguel,B-PER
2171,2171,3000,669,Marku s,I-ORG
2172,2172,1753,385,),I-LOC
2173,2173,918,209,(,I-LOC
2174,2174,17245,5356,Anqa s,B-LOC
2175,2175,16275,5047,Borges,I-PER
2176,2176,12149,2922,San,B-LOC
2177,2177,8908,1963,Anka,B-LOC
2178,2178,4262,944,con,O
2179,2179,13083,3337,distritu,I-LOC
2180,2180,7559,1664,Qhichwa pi,I-LOC
2181,2181,9733,2144,.,O
2182,2182,13729,3761,pruwinsya,I-LOC
2183,2183,10139,2237,ichu,O
2184,2184,12506,3079,Puka,B-LOC
2185,2185,1332,301,Domingo,I-PER
2186,2186,10830,2384,Manuel,B-PER
2187,2187,8188,1808,.,O
2188,2188,11597,2666,mayu,I-LOC
2189,2189,7898,1740,(,I-LOC
2190,2190,12250,2962,Valcarcel,I-LOC
2191,2191,2603,578,Manqu,B-PER
2192,2192,1942,425,ñawch 'i,I-ORG
2193,2193,17162,5330,Lorenza,B-PER
2194,2194,14899,4514,Ricardo,B-PER
2195,2195,3718,830,Anti kuna,B-LOC
2196,2196,5627,1242,Prado,I-PER
2197,2197,14877,4492,Juan pa,B-PER
2198,2198,15082,4596,Dr.,B-PER
2199,2199,12128,2912,distritu,I-LOC
2200,2200,2582,572,& lt;,O
2201,2201,5471,1201,),O
2202,2202,14420,4207,pruwinsya,I-LOC
2203,2203,10849,2389,Mama,I-ORG
2204,2204,13896,3880,pruwinsya,I-LOC
2205,2205,11580,2660,kancha,I-LOC
2206,2206,9375,2071,.,O
2207,2207,11135,2455,Wamangamantam,B-LOC
2208,2208,3818,852,Krus,I-ORG
2209,2209,14119,4021,Kawapana s,B-LOC
2210,2210,15671,4833,Juana,B-PER
2211,2211,15481,4760,Carlos,B-PER
2212,2212,4864,1071,.,O
2213,2213,10428,2301,',O
2214,2214,5769,1274,de,I-PER
2215,2215,3117,693,Pacha ntin,I-ORG
2216,2216,17484,5416,Pall qa,B-LOC
2217,2217,3358,745,.,O
2218,2218,2141,473,del,I-LOC
2219,2219,15014,4580,Agraria,I-ORG
2220,2220,14675,4374,Yorongo s,B-LOC
2221,2221,10614,2340,Sallqa pi,I-ORG
2222,2222,1086,247,.,O
2223,2223,17541,5450,Grisya,B-LOC
2224,2224,15450,4748,Juárez,I-PER
2225,2225,2187,483,kawallu,I-ORG
2226,2226,10613,2340,Sall qa,I-ORG
2227,2227,5833,1287,Haplochelidon,O
2228,2228,9523,2099,),O
2229,2229,15035,4584,San,I-ORG
2230,2230,14469,4238,Uma,I-LOC
2231,2231,14705,4393,Jorge,B-LOC
2232,2232,8356,1845,Garden,O
2233,2233,1733,380,.,O
2234,2234,8985,1981,Qun,B-PER
2235,2235,4762,1046,Kupa,I-ORG
2236,2236,407,98,Yashin,I-PER
2237,2237,4259,944,Escrito,O
2238,2238,5399,1186,llaqta,I-ORG
2239,2239,1844,403,Isiboro,B-ORG
2240,2240,213,52,Climinti,B-PER
2241,2241,16146,5003,Lancaste r,I-PER
2242,2242,3307,735,Hatun pampa,O
2243,2243,14162,4046,distritu,I-LOC
2244,2244,5886,1298,),O
2245,2245,14646,4361,Pukaqaqa,B-LOC
2246,2246,16952,5259,Julieta,I-PER
2247,2247,8870,1952,tikranaq,O
2248,2248,11387,2580,pruwinsya,I-LOC
2249,2249,9930,2187,Chuqi chaka,I-LOC
2250,2250,9504,2095,Kupa,I-ORG
2251,2251,11730,2727,Kasma,B-LOC
2252,2252,2908,649,Oboe,O
2253,2253,6480,1428,',O
2254,2254,14139,4036,(,O
2255,2255,8187,1808,Sucre,I-PER
2256,2256,13753,3779,Marmut,B-LOC
2257,2257,698,160,",",O
2258,2258,9712,2141,Giza,B-ORG
2259,2259,11383,2579,pruwinsya,I-LOC
2260,2260,10735,2366,Tiksi,I-PER
2261,2261,4735,1039,Johann,B-PER
2262,2262,3971,882,parki,I-ORG
2263,2263,1688,374,dos,I-PER
2264,2264,11973,2839,Yanama,B-LOC
2265,2265,5892,1300,',O
2266,2266,542,128,Yuyay yaku,B-ORG
2267,2267,12952,3274,Pulan,B-LOC
2268,2268,221,54,``,I-LOC
2269,2269,2456,543,Buffon,I-PER
2270,2270,3774,843,Hayt 'ay,I-ORG
2271,2271,10737,2367,walla,I-ORG
2272,2272,4895,1075,Santa,B-LOC
2273,2273,5283,1161,'Inga,O
2274,2274,6309,1389,Kupa,I-ORG
2275,2275,5479,1204,(,I-LOC
2276,2276,17304,5370,Pampa,B-LOC
2277,2277,15764,4870,Rive ra,I-PER
2278,2278,12839,3229,Bella vista,B-LOC
2279,2279,1043,237,',O
2280,2280,10088,2224,.,O
2281,2281,16762,5196,Guilmáin,I-PER
2282,2282,14486,4254,Lampa,B-LOC
2283,2283,17085,5301,Collante s,I-PER
2284,2284,7967,1756,Piluta,B-ORG
2285,2285,7242,1599,1770-1827,O
2286,2286,12087,2893,Tura ya,B-LOC
2287,2287,3586,800,1962,I-ORG
2288,2288,17056,5292,Manuel,I-PER
2289,2289,15870,4912,Enrique,B-PER
2290,2290,9379,2071,',O
2291,2291,10134,2236,.,O
2292,2292,824,187,suyu,I-ORG
2293,2293,10250,2260,sall qa,I-ORG
2294,2294,7036,1553,.,O
2295,2295,16295,5053,Evaristo,I-PER
2296,2296,927,211,Höwede s,I-PER
2297,2297,5556,1224,Kamasqa,O
2298,2298,15684,4838,Alegría,I-PER
2299,2299,3181,707,San,B-LOC
2300,2300,14534,4296,Hanan,B-LOC
2301,2301,2306,507,fauna pas,I-ORG
2302,2302,13169,3378,distritu,I-LOC
2303,2303,10151,2240,',O
2304,2304,8821,1942,Kukupin,B-ORG
2305,2305,1032,235,T 'uru,B-ORG
2306,2306,10960,2413,1911-1969,O
2307,2307,13015,3305,distritu,I-LOC
2308,2308,4019,893,m,O
2309,2309,4172,923,(,O
2310,2310,12786,3211,Santa,B-LOC
2311,2311,10695,2357,Piluta,B-ORG
2312,2312,8544,1882,',O
2313,2313,10759,2371,',O
2314,2314,6558,1443,.,O
2315,2315,1574,350,Kupa,I-ORG
2316,2316,13822,3833,Salaverr y,B-LOC
2317,2317,3420,761,",",O
2318,2318,15313,4701,Hidalgo,I-PER
2319,2319,16921,5247,Leoncio,I-PER
2320,2320,12356,3012,distritu,I-LOC
2321,2321,15759,4869,Juan,B-PER
2322,2322,14309,4146,Sapillica,B-LOC
2323,2323,3445,768,Pacha ntin,I-ORG
2324,2324,6129,1352,pruwinsya,I-LOC
2325,2325,4430,979,Uqsha pampa,B-LOC
2326,2326,2344,518,hayk 'appas,O
2327,2327,15496,4764,Fermín,I-PER
2328,2328,8680,1909,Arhinti na,I-LOC
2329,2329,16843,5221,Mazariego s,I-PER
2330,2330,2346,518,awqa kuna,O
2331,2331,11117,2447,karum,O
2332,2332,10270,2265,1994,I-ORG
2333,2333,13731,3763,Chikama,B-LOC
2334,2334,2378,525,-,O
2335,2335,15220,4663,Feliciano,B-PER
2336,2336,293,71,2006,I-ORG
2337,2337,12303,2986,Chuqu,B-LOC
2338,2338,8995,1983,.,O
2339,2339,16113,4991,Barbe ra,I-PER
2340,2340,6073,1339,Kachi qucha,B-LOC
2341,2341,4534,998,suyu,I-LOC
2342,2342,5882,1298,Wolfgang,I-PER
2343,2343,12253,2963,distritu,I-LOC
2344,2344,9711,2141,.,O
2345,2345,4249,940,'Lonchocarpu s,O
2346,2346,16964,5263,Pilar,I-PER
2347,2347,15920,4929,Fernando,B-PER
2348,2348,177,43,Wa llan,I-LOC
2349,2349,12681,3161,Miguel,I-LOC
2350,2350,74,18,marka,I-LOC
2351,2351,8269,1828,(,O
2352,2352,6041,1331,-,O
2353,2353,4364,965,pusapu na,O
2354,2354,1977,431,Aliman ya,B-LOC
2355,2355,1077,245,walla,I-ORG
2356,2356,9901,2181,-,I-ORG
2357,2357,16759,5195,Cordero,I-PER
2358,2358,5405,1187,),I-LOC
2359,2359,2169,478,m,O
2360,2360,836,190,Rosales,I-ORG
2361,2361,1150,261,Emanuele,I-PER
2362,2362,13143,3365,distritu,I-LOC
2363,2363,9263,2043,3,O
2364,2364,16861,5226,Kjerschow,I-PER
2365,2365,13238,3428,Carmen,I-LOC
2366,2366,3216,715,Pacha ntin,I-ORG
2367,2367,7131,1573,Porras,I-PER
2368,2368,821,187,Qulan,B-ORG
2369,2369,2258,498,Cedrela,O
2370,2370,3301,733,distritu,I-LOC
2371,2371,4296,951,Yala,I-LOC
2372,2372,109,25,suyu,I-ORG
2373,2373,5343,1176,.,O
2374,2374,3038,676,Buliwya p,B-ORG
2375,2375,7155,1580,.,O
2376,2376,10006,2204,',O
2377,2377,12593,3119,Marka pampa,B-LOC
2378,2378,2708,603,Humboldt,I-PER
2379,2379,217,53,João,B-PER
2380,2380,12196,2940,Mulli waya,B-LOC
2381,2381,8896,1959,La,B-LOC
2382,2382,14512,4276,Hatun qulla,B-LOC
2383,2383,10027,2209,Chusku ñawi,O
2384,2384,2537,563,Cash,I-PER
2385,2385,16190,5018,Luis,B-PER
2386,2386,4412,974,',O
2387,2387,3100,689,ñiqin,I-PER
2388,2388,7158,1581,Juliu s,B-PER
2389,2389,9615,2120,Chiqa,B-LOC
2390,2390,16817,5213,Paulo,B-PER
2391,2391,12946,3271,distritu,I-LOC
2392,2392,12113,2905,Rocchacc,B-LOC
2393,2393,7117,1569,Pacha ntin,I-ORG
2394,2394,1746,384,Kuntur,B-LOC
2395,2395,2073,455,Mercado,I-ORG
2396,2396,16834,5219,de,I-PER
2397,2397,4867,1071,Castilla,I-PER
2398,2398,16565,5133,Crassu s,I-PER
2399,2399,5163,1132,Walla,I-LOC
2400,2400,15109,4608,Eduardo,B-PER
2401,2401,4775,1049,',O
2402,2402,17418,5394,Carlos,I-LOC
2403,2403,2799,625,Pacha ntin,I-ORG
2404,2404,14990,4576,hatun,I-ORG
2405,2405,2266,500,.,O
2406,2406,1693,374,.,O
2407,2407,2028,445,Ika,B-LOC
2408,2408,15847,4903,Emilio,B-PER
2409,2409,15886,4917,Josef,I-PER
2410,2410,6128,1352,Wari,I-LOC
2411,2411,2549,565,.,O
2412,2412,4206,930,Luis,I-ORG
2413,2413,14261,4110,Willka pampa,B-LOC
2414,2414,3885,864,1962,I-ORG
2415,2415,16239,5035,Antonio,I-PER
2416,2416,12257,2965,Nicolás,B-LOC
2417,2417,5524,1215,.,O
2418,2418,15009,4579,Villa real,I-ORG
2419,2419,9872,2173,(,O
2420,2420,7103,1565,",",O
2421,2421,15290,4691,Ibáñez,I-PER
2422,2422,9224,2035,Milan,I-ORG
2423,2423,9310,2052,mama llaqta,I-ORG
2424,2424,16279,5049,Álvaro,I-PER
2425,2425,16421,5085,Julio,B-PER
2426,2426,16881,5234,Valencia,B-PER
2427,2427,17201,5344,pruwinsya,I-LOC
2428,2428,12083,2891,Tapayriwa,B-LOC
2429,2429,5363,1181,.,O
2430,2430,15953,4940,Ghisle ri,I-PER
2431,2431,5100,1115,",",O
2432,2432,16836,5220,Pedro,B-PER
2433,2433,345,84,',O
2434,2434,3872,863,va,I-PER
2435,2435,16720,5180,Aguirre,I-PER
2436,2436,6025,1327,',O
2437,2437,14034,3964,Paqchu,B-LOC
2438,2438,10795,2378,'Rìo,O
2439,2439,13813,3827,Mora,I-LOC
2440,2440,7474,1649,',O
2441,2441,10476,2311,",",O
2442,2442,11274,2541,El,B-LOC
2443,2443,513,121,Uma,B-LOC
2444,2444,12682,3161,pruwinsya,I-LOC
2445,2445,916,208,.,O
2446,2446,11723,2724,distritu,I-LOC
2447,2447,1321,299,Tampu,B-LOC
2448,2448,13854,3851,Piksi,B-LOC
2449,2449,7611,1675,Hayt 'ay,I-ORG
2450,2450,13799,3818,Sartimpam pa,B-LOC
2451,2451,7727,1703,--,O
2452,2452,9290,2049,Chili pi,B-ORG
2453,2453,1878,411,(,O
2454,2454,5618,1239,',O
2455,2455,11377,2576,pruwinsya,I-LOC
2456,2456,9295,2050,Calderón,I-PER
2457,2457,5277,1160,',O
2458,2458,10354,2285,',O
2459,2459,15052,4586,Sunturnin,I-ORG
2460,2460,328,80,* *,O
2461,2461,17460,5405,del,I-LOC
2462,2462,3593,802,Kopa,I-PER
2463,2463,12976,3286,Qanc hi,B-LOC
2464,2464,9804,2158,Hayt 'ay,I-ORG
2465,2465,11218,2515,Puti na,B-LOC
2466,2466,17169,5333,Picasso,I-PER
2467,2467,1951,427,VIII,I-PER
2468,2468,16896,5239,Vicente,I-PER
2469,2469,764,173,Shinzo,B-PER
2470,2470,5496,1207,.,O
2471,2471,12130,2913,distritu,I-LOC
2472,2472,3084,686,San,B-LOC
2473,2473,10203,2250,Ya chay,I-ORG
2474,2474,14447,4223,Huwan,I-LOC
2475,2475,7172,1584,Ri mana,I-ORG
2476,2476,16462,5100,Antonio,I-PER
2477,2477,3368,748,suyu,I-ORG
2478,2478,5210,1142,parki,I-ORG
2479,2479,5190,1137,Potosí,I-ORG
2480,2480,9631,2123,.,O
2481,2481,5406,1188,.,O
2482,2482,5801,1280,nina,I-LOC
2483,2483,10068,2219,Pacha ntin,I-ORG
2484,2484,6136,1354,Tulliu s,I-PER
2485,2485,7050,1556,(,O
2486,2486,1109,252,Charlton,I-PER
2487,2487,10808,2381,",",O
2488,2488,2363,522,Simón,B-PER
2489,2489,7470,1649,Waqwa,B-LOC
2490,2490,2854,636,tantan akuy kuna,I-ORG
2491,2491,6526,1437,sp,O
2492,2492,1326,300,Jorge,I-ORG
2493,2493,5143,1127,Albert,B-PER
2494,2494,16574,5136,Antonia,I-PER
2495,2495,5199,1139,Abad,I-ORG
2496,2496,3507,782,',O
2497,2497,4963,1088,Piluta,B-ORG
2498,2498,8164,1803,iskay,I-PER
2499,2499,14274,4121,Ninaqaqa,B-LOC
2500,2500,4910,1077,spinosissima,O
2501,2501,7868,1734,mama llaqta,I-ORG
2502,2502,9346,2062,llaqtanqa,I-LOC
2503,2503,3241,720,Agostini,I-ORG
2504,2504,2100,462,PUSAPUNA,O
2505,2505,17449,5402,Pampa,I-LOC
2506,2506,549,130,llaqtanqa,I-LOC
2507,2507,8600,1893,kitilli,I-ORG
2508,2508,4293,950,',O
2509,2509,4916,1078,parki,I-ORG
2510,2510,13407,3553,Beraún,I-LOC
2511,2511,1690,374,Neves,I-PER
2512,2512,578,136,.,O
2513,2513,16184,5015,Gamboa,I-PER
2514,2514,417,101,Kupa,I-ORG
2515,2515,862,197,Quta,I-LOC
2516,2516,7695,1696,Carl,B-PER
2517,2517,1339,302,Ka chachi,B-LOC
2518,2518,17065,5295,Daniel,I-PER
2519,2519,16551,5129,Baquíjano,I-PER
2520,2520,2695,600,Katidral,O
2521,2521,11518,2638,San,B-LOC
2522,2522,3006,670,Sach 'a - sach' a,I-ORG
2523,2523,7697,1696,Linné,I-PER
2524,2524,7093,1563,(,O
2525,2525,9086,2004,-,O
2526,2526,2692,599,Qanchisni ntin,B-ORG
2527,2527,13714,3755,Paka s mayu,B-LOC
2528,2528,9464,2089,Victoria,B-LOC
2529,2529,7532,1659,3,O
2530,2530,6441,1420,Lev,B-PER
2531,2531,17018,5281,Núñez,I-PER
2532,2532,15964,4943,Francisco,B-PER
2533,2533,6572,1447,.,O
2534,2534,1599,355,Piluta,B-ORG
2535,2535,2766,616,John,B-PER
2536,2536,12283,2976,Ki kacha,B-LOC
2537,2537,3802,849,Ya chay,I-ORG
2538,2538,12879,3244,Lourdes,I-LOC
2539,2539,2178,480,',O
2540,2540,3091,687,1982,I-ORG
2541,2541,7493,1653,Inli sya,B-ORG
2542,2542,14161,4046,Panduro,I-LOC
2543,2543,7196,1590,Kamasqa,O
2544,2544,3464,773,allqu,I-LOC
2545,2545,15824,4892,Cam,I-PER
2546,2546,13772,3796,Paka s mayu,B-LOC
2547,2547,10464,2309,Jututu,B-LOC
2548,2548,3113,692,Ollanta,B-PER
2549,2549,181,44,ñiqin,I-PER
2550,2550,6549,1442,munisipyu,I-LOC
2551,2551,14194,4066,Tampu pata,B-LOC
2552,2552,10934,2407,'Lagothrix,O
2553,2553,15438,4745,Beatriz,B-PER
2554,2554,86,20,.,O
2555,2555,2959,659,(,O
2556,2556,14021,3954,Tupiqu cha,B-LOC
2557,2557,14576,4320,qhaway,I-LOC
2558,2558,14466,4236,Chulli,B-LOC
2559,2559,7771,1713,kuti,O
2560,2560,17454,5403,suyu,I-LOC
2561,2561,16238,5035,Joaquín,B-PER
2562,2562,11793,2755,distritu,I-LOC
2563,2563,16351,5066,Barreda,I-PER
2564,2564,6119,1349,Pacha ntin,I-ORG
2565,2565,10168,2244,suyu,I-LOC
2566,2566,820,187,PUSAPUNA,O
2567,2567,5821,1284,Luis,I-LOC
2568,2568,29,7,Gravitación,O
2569,2569,7576,1668,.,O
2570,2570,8787,1934,pusapu na,O
2571,2571,15538,4778,Joseph,I-PER
2572,2572,8990,1982,rit 'i,I-LOC
2573,2573,10122,2233,Mama,I-ORG
2574,2574,1584,352,ruphay,I-ORG
2575,2575,7563,1665,6.025,O
2576,2576,539,127,Guofeng,I-PER
2577,2577,2508,554,",",O
2578,2578,3737,834,parki,I-ORG
2579,2579,8411,1856,walla,I-ORG
2580,2580,4448,982,Roberto,B-PER
2581,2581,4800,1055,(,O
2582,2582,8376,1850,(,I-LOC
2583,2583,7522,1658,Henry,B-PER
2584,2584,12334,3001,distritu,I-LOC
2585,2585,4368,966,walla,I-LOC
2586,2586,2996,668,PUSAPUNA,O
2587,2587,3887,865,Adolfo,B-PER
2588,2588,5499,1209,Turpi ña,B-LOC
2589,2589,15319,4704,Pizango qa,I-PER
2590,2590,10347,2283,Qurani,B-LOC
2591,2591,1320,298,K.,I-PER
2592,2592,6645,1466,Pikchu,I-LOC
2593,2593,9402,2077,Tiki,B-LOC
2594,2594,6621,1461,Derecho,O
2595,2595,4609,1015,de,O
2596,2596,13899,3882,Wawra,B-LOC
2597,2597,3625,809,Kasha pampa,B-LOC
2598,2598,1104,251,Kristu p,B-ORG
2599,2599,7226,1597,Chuqiyapu,B-LOC
2600,2600,11657,2695,distritu,I-LOC
2601,2601,12084,2891,distritu,I-LOC
2602,2602,10209,2251,Abad,I-ORG
2603,2603,3795,848,Barcelo na,I-ORG
2604,2604,11430,2600,distritu,I-LOC
2605,2605,5629,1243,/,O
2606,2606,5934,1309,),O
2607,2607,2865,639,(,I-ORG
2608,2608,7043,1554,',O
2609,2609,13196,3392,Anta pampa,B-LOC
2610,2610,7085,1562,bóveda,O
2611,2611,16327,5061,José,B-PER
2612,2612,17427,5396,Mayu,I-LOC
2613,2613,16426,5086,César,I-PER
2614,2614,7384,1631,munisipyu,I-LOC
2615,2615,15186,4649,Lucero,I-PER
2616,2616,13806,3823,Mulli pata,B-LOC
2617,2617,12788,3211,de,I-LOC
2618,2618,11964,2834,Mankuq,B-LOC
2619,2619,9111,2011,.,O
2620,2620,1413,318,Piluta,B-ORG
2621,2621,10749,2370,Nurwiga,B-LOC
2622,2622,2768,616,.,O
2623,2623,13465,3586,distritu,I-LOC
2624,2624,9494,2093,Uqsha pampa,B-LOC
2625,2625,2584,572,'España,O
2626,2626,6859,1514,distritu,I-ORG
2627,2627,12516,3083,distritu,I-LOC
2628,2628,11334,2564,Borja,I-LOC
2629,2629,8193,1810,(,O
2630,2630,5885,1298,1756-1791,O
2631,2631,17276,5363,willka chas qa,I-LOC
2632,2632,1712,378,13 º 10 '-14 º 53,O
2633,2633,11641,2687,pruwinsya,I-LOC
2634,2634,13326,3494,pruwinsya,I-LOC
2635,2635,544,128,llaqta,I-ORG
2636,2636,12001,2853,Sirka,B-LOC
2637,2637,5039,1103,IX,I-PER
2638,2638,9724,2143,',O
2639,2639,9455,2087,llaqta,I-ORG
2640,2640,16522,5121,Padilla,I-PER
2641,2641,434,105,Hoff,I-PER
2642,2642,2893,646,Ri mana,I-ORG
2643,2643,13624,3684,Waqra pukyu,B-LOC
2644,2644,13960,3923,Pakaraw,B-LOC
2645,2645,14067,3993,Lincha,B-LOC
2646,2646,14531,4293,Qaraqutu,B-LOC
2647,2647,6950,1534,14,O
2648,2648,13927,3906,Lunawana,B-LOC
2649,2649,7317,1618,Hayt 'ay,I-ORG
2650,2650,4479,987,Ludwig,B-PER
2651,2651,6839,1510,Usqullu,B-LOC
2652,2652,622,144,",",O
2653,2653,9238,2038,Inka,I-PER
2654,2654,4954,1086,Shilla,B-LOC
2655,2655,6501,1432,Martín,I-PER
2656,2656,14329,4155,Sondorillo,B-LOC
2657,2657,6208,1371,risirwa,I-ORG
2658,2658,13139,3363,distritu,I-LOC
2659,2659,14960,4561,Willka,B-PER
2660,2660,9755,2148,.,O
2661,2661,1232,280,',O
2662,2662,12421,3042,Victo r,B-LOC
2663,2663,9843,2167,',O
2664,2664,7219,1596,Khiñi,B-LOC
2665,2665,6096,1344,John,B-PER
2666,2666,16963,5263,del,I-PER
2667,2667,6850,1514,Titiqaqa,B-LOC
2668,2668,558,132,Pacha ntin,I-ORG
2669,2669,10717,2362,Hayt 'ay,I-ORG
2670,2670,12752,3195,Santiago,B-LOC
2671,2671,12880,3244,distritu,I-LOC
2672,2672,4335,959,Isiboro,B-ORG
2673,2673,12633,3138,distritu,I-LOC
2674,2674,8329,1838,Ya chay,I-ORG
2675,2675,12285,2977,Luma s,B-LOC
2676,2676,15791,4879,Hyde,I-PER
2677,2677,9511,2097,PUSAPUNA,O
2678,2678,16965,5263,Fernández,I-PER
2679,2679,2810,627,Gerais,I-LOC
2680,2680,142,33,15,O
2681,2681,10408,2296,corymbiflo ra,O
2682,2682,14885,4500,Ines mi,B-PER
2683,2683,8792,1934,Yach achiq kunaq,I-ORG
2684,2684,587,138,pruwinsya,I-LOC
2685,2685,5332,1173,qhapaq,I-ORG
2686,2686,4038,895,Dante,B-PER
2687,2687,4717,1036,Domingo,B-PER
2688,2688,13244,3433,Pawqar pampa,B-LOC
2689,2689,8064,1777,parki,I-ORG
2690,2690,5495,1207,',O
2691,2691,6189,1366,Ya chay,I-ORG
2692,2692,1100,250,amacha sqa,I-ORG
2693,2693,7725,1702,Indi hina,I-ORG
2694,2694,1790,392,llaqta,I-LOC
2695,2695,2211,488,.,O
2696,2696,12716,3178,José,B-LOC
2697,2697,16820,5214,Pawlu,B-PER
2698,2698,16534,5125,Manuel,B-PER
2699,2699,5722,1264,gryphu s,O
2700,2700,9869,2172,Piluta,B-ORG
2701,2701,11858,2784,Kasha mark illa,B-LOC
2702,2702,12442,3050,distritu,I-LOC
2703,2703,2828,631,Piluta,B-ORG
2704,2704,3147,700,",",O
2705,2705,5158,1131,-,O
2706,2706,11980,2842,pruwinsya,I-LOC
2707,2707,5083,1112,hanaq,O
2708,2708,6329,1394,Qarawayllu,B-LOC
2709,2709,11278,2542,distritu,I-LOC
2710,2710,6002,1323,PUSAPUNA,O
2711,2711,12676,3159,pruwinsya,I-LOC
2712,2712,5171,1133,",",O
2713,2713,4968,1089,.,O
2714,2714,1616,358,Cruz,I-PER
2715,2715,14386,4189,Marcavelica,B-LOC
2716,2716,11840,2776,Fidel,B-LOC
2717,2717,9270,2045,Chelsea,B-ORG
2718,2718,1132,258,'Mazama,O
2719,2719,8399,1854,ópera,O
2720,2720,13658,3713,Sawsa,B-LOC
2721,2721,4225,934,yachay ninku nata,O
2722,2722,1834,400,Pseudalopex,O
2723,2723,15844,4901,Salazar,I-PER
2724,2724,6482,1428,',O
2725,2725,10890,2399,Niwa ri,B-ORG
2726,2726,6688,1474,Kasha marka,I-LOC
2727,2727,10668,2351,Pardo,I-PER
2728,2728,10608,2339,Chuqi chaka,I-LOC
2729,2729,5957,1315,Dolores,B-PER
2730,2730,12456,3056,distritu,I-LOC
2731,2731,17362,5382,kawsay,I-LOC
2732,2732,7097,1564,ñawpa,I-ORG
2733,2733,12066,2883,Apu,I-LOC
2734,2734,16979,5268,Sa mora,B-PER
2735,2735,2273,502,AS,B-ORG
2736,2736,1571,350,Piluta,B-ORG
2737,2737,2834,632,',O
2738,2738,9390,2074,(,O
2739,2739,11394,2584,Copallin,B-LOC
2740,2740,16676,5165,de,I-PER
2741,2741,685,158,llaqta,I-LOC
2742,2742,3619,808,',O
2743,2743,11019,2426,',O
2744,2744,5216,1144,Suntur,I-ORG
2745,2745,12109,2903,Waqa na,B-LOC
2746,2746,15530,4775,Ransiya,I-PER
2747,2747,3039,676,umalliqnin,I-ORG
2748,2748,2132,470,Bach,I-PER
2749,2749,13827,3835,Herrera,I-LOC
2750,2750,15085,4596,Heidtmann qa,I-PER
2751,2751,6921,1526,pruwinsya,I-LOC
2752,2752,12543,3096,Lukana,B-LOC
2753,2753,1703,376,Matto,I-PER
2754,2754,8418,1857,),I-LOC
2755,2755,15207,4658,Saavedra,I-PER
2756,2756,10894,2400,IUPACqa,B-ORG
2757,2757,7856,1731,* *,O
2758,2758,7306,1616,Ñit 'isqa,B-ORG
2759,2759,16810,5211,Samuelson,I-PER
2760,2760,8098,1786,(,I-LOC
2761,2761,12705,3173,Corte gana,B-LOC
2762,2762,10861,2392,Walla,I-LOC
2763,2763,13205,3401,Anta parqu,B-LOC
2764,2764,11290,2547,Linsi,B-LOC
2765,2765,11807,2761,Wari,B-LOC
2766,2766,9212,2033,Kay,O
2767,2767,14228,4091,Umati,B-LOC
2768,2768,14065,3991,Wantan,B-LOC
2769,2769,12009,2857,Chik mu,B-LOC
2770,2770,9882,2176,llaqtanqa,I-LOC
2771,2771,13081,3336,distritu,I-LOC
2772,2772,5469,1201,chorongo,O
2773,2773,13795,3814,distritu,I-LOC
2774,2774,253,60,.,O
2775,2775,3075,684,',O
2776,2776,7445,1643,atratu s,O
2777,2777,15888,4918,Esperanza,B-PER
2778,2778,15132,4619,Leandro,B-PER
2779,2779,13006,3301,Puk yura,B-LOC
2780,2780,13789,3809,Wanka s pata,B-LOC
2781,2781,4231,936,(,O
2782,2782,1543,344,.,O
2783,2783,6780,1495,.,O
2784,2784,5384,1184,suyu,I-LOC
2785,2785,6588,1452,suyu,I-ORG
2786,2786,9597,2115,',O
2787,2787,7874,1735,Pardo,I-PER
2788,2788,17434,5397,suyu,I-LOC
2789,2789,20,5,',O
2790,2790,5895,1300,),O
2791,2791,8442,1859,),O
2792,2792,2811,627,suyu,I-LOC
2793,2793,12333,3001,Lari,B-LOC
2794,2794,338,82,Awya,B-ORG
2795,2795,6330,1394,(,O
2796,2796,11581,2661,Qulan,B-LOC
2797,2797,5386,1184,Atalaya,B-LOC
2798,2798,1983,432,Schumann,I-PER
2799,2799,10228,2255,',I-LOC
2800,2800,15479,4759,Torres,I-PER
2801,2801,5184,1135,),I-LOC
2802,2802,7539,1661,',O
2803,2803,8799,1937,Buliwya p,B-LOC
2804,2804,7801,1719,',O
2805,2805,16593,5141,del,I-PER
2806,2806,3190,709,'Merganetta,O
2807,2807,5818,1283,',O
